SHARIQ HASAN KHAN,/gp/profile/amzn1.account.AFOWUXBWNEEGBC24RUU2P6UZZDMQ,Best fone,/gp/customer-reviews/RLFQM2V67G46O?ASIN=B01LZKSVRB,Best as always its my second I phone 7 just rocking
Amazon Customer,/gp/profile/amzn1.account.AGHDGXV5H5O6C6FAU7W7PDXTUYYQ,Five Stars,/gp/customer-reviews/R1PS8FRL863SO?ASIN=B01LZKSVRB,Ultimate product in low Price
Naveen Raj,/gp/profile/amzn1.account.AGW3QSJV2TT4X4LJFOHXQ66IZOZA,Poor battery. Dark photos. Dull display.,/gp/customer-reviews/R2XD4B2P3PAGZV?ASIN=B01LZKSVRB,"You can only use for halfday , camera is worst. Hanging problem."
Amazon Customer,/gp/profile/amzn1.account.AHONEDMWT4AM6NI65O3JE2XZBRRA,Superb,/gp/customer-reviews/R2O3ENJ4BF7Y2B?ASIN=B01LZKSVRB,"Excellent phone worth buying, thanks to Amazon for giving huge discounts..."
Ankit Tandon,/gp/profile/amzn1.account.AETUHFR6LJJ3RGG274QMYZOE6IEQ,Five Stars,/gp/customer-reviews/R1JA2ZZYU9YQ3D?ASIN=B01LZKSVRB,"Upgraded from an iPhone 6, satisfactory performance."
Moutusi ghosh,/gp/profile/amzn1.account.AEVVVZ4GBKX2MVLKVDCRELIODH7Q,Good one,/gp/customer-reviews/R39YX8G3OLNFOV?ASIN=B01LZKSVRB,Bought this in an exchange offer.. got a good deal.. its more than a year now and working fine
Albin Xavier,/gp/profile/amzn1.account.AHBG4RZSE3BL5MJWII75TUDQZIJA,Five Stars,/gp/customer-reviews/R327ICDVUXWSPE?ASIN=B01LZKSVRB,Nice product. Love it
Akhilesh,/gp/profile/amzn1.account.AHA4YLA4MZ7ZEEWUNJGKMMP5PGHA,Five Stars,/gp/customer-reviews/R3429TD56LMN2N?ASIN=B01LZKSVRB,Awesome with express speed and amazing touch..Love it.!!!!!!!
krishna singh,/gp/profile/amzn1.account.AGM44UPPPWINZDWEP7X5B326QZJQ,Go for it 💯% genuine,/gp/customer-reviews/R388GNNMTB8UW7?ASIN=B01LZKSVRB,Excellent product as usual... Delivery in time... 100% genuine product guys go for it... Thanks to seller Green Mobiles
Shivraj P.,/gp/profile/amzn1.account.AFYEPZ75LDWENLRER6ZOADNCPVRQ,Five Stars,/gp/customer-reviews/R2YGMDVDBS745B?ASIN=B01LZKSVRB,Good.
Nitin,/gp/profile/amzn1.account.AGQ7HLDXBHNLOW5U7RKG4XMM6JDQ,Four Stars,/gp/customer-reviews/R2RLRN2KRKXK50?ASIN=B01LZKSVRB,This mobile is working good since using for past 1 year.
Vijesh sharma,/gp/profile/amzn1.account.AGDZ7LQGWJUTW7DH5JB4O2TUJOHA,Great to use,/gp/customer-reviews/R21607C9AHGNMY?ASIN=B01LZKSVRB,It's a perfect phone
shakir ali khan,/gp/profile/amzn1.account.AF7VYFV2DFDUWETN3EE2DPOX5L3A,Brilliant,/gp/customer-reviews/R1YICN2L6M28HU?ASIN=B01LZKSVRB,Excellent. Exceeds expectations.
Kaushal Vartak ,/gp/profile/amzn1.account.AHY67WZQ6SXLVLBY7IVRX2WRCX5Q,Very good phone,/gp/customer-reviews/R3KHD2OY8QR4IK?ASIN=B01LZKSVRB,Nice photo slim and trim........I am loving it
NAMRATA,/gp/profile/amzn1.account.AE3LQA7XSSPNCQL2ISOD2W7TPKAA,Everything in it,/gp/customer-reviews/R2AVFSYCMRK5H?ASIN=B01LZKSVRB,Amazing
Regunath,/gp/profile/amzn1.account.AGWEGQYPOCQBPT2GUYC6JWPFUOMQ,Five Stars,/gp/customer-reviews/RIX1VG6I91IBC?ASIN=B01LZKSVRB,why you change the price daily dont modified the price
Amazon Customer,/gp/profile/amzn1.account.AHLYBUWK6RKO24WVT377RODGM76Q,Fast delivery even make it better,/gp/customer-reviews/R2HABZDYMJEAJO?ASIN=B01LZKSVRB,Impressive. Fast delivery even make it better
Abdul malik,/gp/profile/amzn1.account.AHKHUANO3FJC3KMJXLAJE5ISWI5A,Five Stars,/gp/customer-reviews/R1MPIKYGLYKY42?ASIN=B01LZKSVRB,Awesome product nice look and sexy features
Amazon Customer,/gp/profile/amzn1.account.AGBUZROGSBRWOYDE3JUPB75YYSIA,L,/gp/customer-reviews/R38A0Y629ZCW56?ASIN=B01LZKSVRB,"It is very nice gadget I have purchased ever, very smooth and slim phone same as I wanted..."
Harish,/gp/profile/amzn1.account.AHWU53UD4YKYOUUV5PKMLSYYGDRA,Nice product,/gp/customer-reviews/R3MBXPZK98IU5O?ASIN=B01LZKSVRB,Except battery everything else are awesome
Chaya Rathik ,/gp/profile/amzn1.account.AG24PEYNQVMQQTS3BEXISQNLQUDA,GOOD,/gp/customer-reviews/R2B6YGWFW6PZKR?ASIN=B01LZKSVRB,GOOD
VIKRAM G,/gp/profile/amzn1.account.AEKKYH34AFJ7UETNP4I7EBXZK7ZQ,Good,/gp/customer-reviews/R150I6RZWWIOCS?ASIN=B01LZKSVRB,Good
Biju Joe,/gp/profile/amzn1.account.AGZRXUVFATUITD4K27J4D6NKXT2Q,Has apple stopped giving lightning to headphone jack adapter?,/gp/customer-reviews/RAAQE6F005EXY?ASIN=B01LZKSVRB,Surprised to note that lighting to headphone jack adapter was not part of the boxing!
Firoz ansari,/gp/profile/amzn1.account.AHBIBZTXO2LF3UHAUXCJ5EHIS7TA,Awesome phone,/gp/customer-reviews/R5ZH90UFTCP2G?ASIN=B01LZKSVRB,Awesome phone in best price
Manoj K Sinha,/gp/profile/amzn1.account.AHBHZFXGQ6WYKL5SWR3ZIIQPM7CQ,Excellent performance,/gp/customer-reviews/R4OXQVCG764L?ASIN=B01LZKSVRB,Excellent performance and super lightweight.
Amazon Customer,/gp/profile/amzn1.account.AEHOHZ5H4CR2UYVUW7Z2ZUA6WRAQ,Amazing amazon services,/gp/customer-reviews/R20ZJMG2T0RQR9?ASIN=B01LZKSVRB,Quick delivery amidst bad weather.
Rohan,/gp/profile/amzn1.account.AHUF453W56KPPSGWXHVRRWDZF3RQ,Extraordinary Phone,/gp/customer-reviews/R1OZH3NVDZZUNV?ASIN=B01LZKSVRB,Best performer
Vivek Naidu,/gp/profile/amzn1.account.AEWICGEOGMWJMI4AWHYXGPUX6NQQ,Five Stars,/gp/customer-reviews/R16UZCFNDNU2BJ?ASIN=B01LZKSVRB,Phone was delivered in good state with required protection.
Vivek Latthe,/gp/profile/amzn1.account.AHXENRRKZUSRKXXLWIHUIHP4YPGA,Nice phone,/gp/customer-reviews/R1PAUWWU6HH1DQ?ASIN=B01LZKSVRB,It’s been 2 months now no issues. Overall nice phone
Narayan,/gp/profile/amzn1.account.AG7CYIFN6422YJ3IY47ONCSEMPCQ,Overall very nice product  I phone 7 I liked it,/gp/customer-reviews/R2HYVN82J6I08X?ASIN=B01LZKSVRB,Picture quality is very nice. Sound is not high need improvement. Battery life is ok
Anindya,/gp/profile/amzn1.account.AEQCUJQVNFQSYUWSBAHHZ77SPIWQ,Five Stars,/gp/customer-reviews/R1610SXT7XWXTL?ASIN=B01LZKSVRB,good buy
Amazon Customer,/gp/profile/amzn1.account.AED442CLYOXERCLPAHRASYXHMCXA,Five Stars,/gp/customer-reviews/R8TKPOI4KNX8A?ASIN=B01LZKSVRB,Best phone in its category
Amazon Customer,/gp/profile/amzn1.account.AEQO6KQZQTOCH4CTI5OL6S3G2QRA,Five Stars,/gp/customer-reviews/R3K3URS1NDOLOA?ASIN=B01LZKSVRB,love it
Gaganinder,/gp/profile/amzn1.account.AGSVBUSZL5SXD663YZCGIDBWVQYA,Five Stars,/gp/customer-reviews/R1JE9PSFPL5TSU?ASIN=B01LZKSVRB,Excellent product as always by apple.
Amazon Customer,/gp/profile/amzn1.account.AHEAUCNHSS2QPA45TKMFKXXVTDMQ,Five Stars,/gp/customer-reviews/R24QDIHF2WI9YU?ASIN=B01LZKSVRB,It was delivered as expected and on time.
Bad,/gp/profile/amzn1.account.AEMXMEKYKJFNJKLSCYD4SP5U6SFQ,Hlo,/gp/customer-reviews/R1BTLU2MATWZTR?ASIN=B01LZKSVRB,Hlo
ABHAY THAKUR,/gp/profile/amzn1.account.AFRBIX5VVNWU25W4GXQAAI4ZG6GQ,Five Stars,/gp/customer-reviews/RQIHSLBM21A51?ASIN=B01LZKSVRB,Every thing you need in a phone....  This is it.
Amazon Customer,/gp/profile/amzn1.account.AEF7XL6ONPO2NYVLTN73TQNLXVPQ,40K beast,/gp/customer-reviews/R2WR4KRVHA6WBP?ASIN=B01LZKSVRB,Now also i use this phone and its a best phone i have purchased in it 40K
Yogesh H,/gp/profile/amzn1.account.AFBY2PCQ4LGZALXTOMA4ERVCXO5Q,Five Stars,/gp/customer-reviews/R3EEKBIH4MV4BE?ASIN=B01LZKSVRB,excellent
Amazon Customer,/gp/profile/amzn1.account.AH5R7YB3UM4PQRCNNY22IRLSIYLA,Woww,/gp/customer-reviews/R17VOQB6TEVHK5?ASIN=B01LZKSVRB,Extraordinary mobile got for a very reasonable price super delivery thanx to amazon
praveen,/gp/profile/amzn1.account.AHTHF7JZRQLLLPISKLCX3U6VQBEA,Superb,/gp/customer-reviews/R1IBH73DNZNK9G?ASIN=B01LZKSVRB,genuine phone
Mehul D.,/gp/profile/amzn1.account.AGGQRSX5KPDT2WSVRPLKWJAZ3RJA,Five Stars,/gp/customer-reviews/R1X1EYHN4QK3EN?ASIN=B01LZKSVRB,Perrrfect !!
Amazon Customer,/gp/profile/amzn1.account.AEXAVLZ33CHFJ2YKUXPABE4NMV7Q,Loving it,/gp/customer-reviews/R1PJSSPDPL9NLU?ASIN=B01LZKSVRB,Best phone
Bharath Murugan,/gp/profile/amzn1.account.AGEZ64AFTMCNNJ3PMPKJF6IS7SYA,Five Stars,/gp/customer-reviews/RAGR6E412DG0V?ASIN=B01LZKSVRB,Perfect.
Amazon Customer,/gp/profile/amzn1.account.AE3MEUFGRVFE474JWJXETJ2W4MDQ,I’m happy,/gp/customer-reviews/R1N7M8CDESD5IE?ASIN=B01LZKSVRB,"Amazon gives me a genuine product, I’m happy. About the product don’t want to discuss, we already know how worth it’s"
Samie,/gp/profile/amzn1.account.AGMDW6UMDW24LCL2KBD6N3KFM4MQ,Very good,/gp/customer-reviews/R1WSDTKAZF7NI7?ASIN=B01LZKSVRB,Nice phone and loving the phone! And the delivery was really quick one . Thanks amazon😊
Ruchi,/gp/profile/amzn1.account.AGNBBUSAFQSSZP7FGT247ZIL6GSA,The product is good but connector was missing in spite of replacement,/gp/customer-reviews/RV2RVPF523FI9?ASIN=B01LZKSVRB,Connector was missing and the accessories were not original
Aakanksha,/gp/profile/amzn1.account.AFZ4EHV7AQUEW6MGQK75AXMLNFGA,Ek numbri,/gp/customer-reviews/R1RH9UI8CDF7UO?ASIN=B01LZKSVRB,Ek numbri
sonu s.,/gp/profile/amzn1.account.AHYDFN5FTEFFC2JSFDETQBQUFWZQ,good product,/gp/customer-reviews/R2CIDHZ60TCW0I?ASIN=B01LZKSVRB,awesome deal.
omkar sahu,/gp/profile/amzn1.account.AGOLWSDZFYRMV7YVPHN4NCU4FY6Q,Awesome iphone 7 is best Phone ever.,/gp/customer-reviews/R31VMW4V3UTFGS?ASIN=B01LZKSVRB,iphone 7 is the best phones with very good features and i am enjoying the features
Kirti thakur,/gp/profile/amzn1.account.AEOMQDZFHIYTQDFPI3KE5CCQFWFA,Mic isn’t working,/gp/customer-reviews/R3S2HQ9EA63ZG6?ASIN=B01LZKSVRB,I bought this I phone 7 on 5 nov Nd now this time I have to find out the aaple care
Keshav,/gp/profile/amzn1.account.AHNPCGL36ISEO4ZXEN5CTNPBTSVA,Amazon rocks,/gp/customer-reviews/R10W75Q0ZS9ZSW?ASIN=B01LZKSVRB,"As usual delivered before time. Nice product, facing no problems, along with it also bought amazom basics transparent cover which was a grt match."
Amazon Customer,/gp/profile/amzn1.account.AH5ODYRN7BEWFIHYSYDNJEVIEETQ,Five Stars,/gp/customer-reviews/R11UJQ8CLPT1LW?ASIN=B01LZKSVRB,Awesome one
Amazon Customer,/gp/profile/amzn1.account.AFQKCNVCS6JZKWRLSH42FJZBPY5Q,Five Stars,/gp/customer-reviews/R1PS0PYEB9LWRW?ASIN=B01LZKSVRB,One of the best deal and the phone is fabulous
Priyanka,/gp/profile/amzn1.account.AGPWDHG2LWWVQBGA62ZGG6IRE6CQ,Awesome it is,/gp/customer-reviews/R383WBYALNR61L?ASIN=B01LZKSVRB,Do I need to say anything about it? Awesome it is :)
Ankit Fulzele,/gp/profile/amzn1.account.AHOYOPNV6K2AWIIEDZKQFB24KAVA,Just Awesome.....,/gp/customer-reviews/R1O8OGX7015298?ASIN=B01LZKSVRB,Its iPhone....Just awesome.
Kumail Merchant,/gp/profile/amzn1.account.AFSZVYZFBF6DTG3H26ZQ73MVMEAA,Great Product and Service,/gp/customer-reviews/R13DSML3UMH4MG?ASIN=B01LZKSVRB,Very happy with the product and the service. Was asked to check the package and then accept it.
Adit Bhargava,/gp/profile/amzn1.account.AEEEL4NW7XDXX43G4QLSQGKMASQA,Must Use iPhone,/gp/customer-reviews/R3BAPJ8NEQB2R2?ASIN=B01LZKSVRB,I am glad about the quality of the product. It completely matches my expectation.
Amazon Customer,/gp/profile/amzn1.account.AGFPC3DOIVYKHR5ZXL7NJ2PUTXJQ,Five Stars,/gp/customer-reviews/R214TCPTS5I8W3?ASIN=B01LZKSVRB,First iPhone and its awesome experience..zero emi option is best..
sanlip,/gp/profile/amzn1.account.AHUJ3GD3NR4M4JZBI2HRYOXUP75A,Amazing services,/gp/customer-reviews/RHWOJBLQ5K6YI?ASIN=B01LZKSVRB,Thank You soo much
Adwait,/gp/profile/amzn1.account.AFYZN7WZY2VXDF2E4U3FW2YDFMKQ,Not satisfied,/gp/customer-reviews/RWOWZOANNCBLE?ASIN=B01LZKSVRB,Doubt about new product.
Amazon Customer,/gp/profile/amzn1.account.AFYEIAGVOVHWEFCZ777TVP7OJINQ,Five Stars,/gp/customer-reviews/R9JXP2FGSSOBZ?ASIN=B01LZKSVRB,Nice product
Sravani challa,/gp/profile/amzn1.account.AFJW5HDAEJKH3M6G5W7LDFJO5QGQ,Four Stars,/gp/customer-reviews/RBTIJFXBR5J2B?ASIN=B01LZKSVRB,It's a really good product. Happy with it 🙂
Amazon Customer,/gp/profile/amzn1.account.AHRJIOSUTV3SMFJPZDQ3MLLKDUFA,Awesome OS,/gp/customer-reviews/R2TTFZH44CLHXT?ASIN=B01LZKSVRB,Till now it is doing good. But sometimes battery gets heated up...will observe it for some more time.
Amazon Customer,/gp/profile/amzn1.account.AEJELBK2HLG3W6TJEYX5KGDM3LXQ,As always iPhone is good,/gp/customer-reviews/R1LX3NPSRF0038?ASIN=B01LZKSVRB,Good phone
shalini seth,/gp/profile/amzn1.account.AEDWRNKREYPIV37NC7COUNH4K6YQ,Apple will always be Apple😊,/gp/customer-reviews/R1YHXOZN37NEFB?ASIN=B01LZKSVRB,I like everything about it
Amazon Customer,/gp/profile/amzn1.account.AHL23UAHTHVXTQYQPQCBW726F6AQ,Five Stars,/gp/customer-reviews/R3G8PUASZVWXCB?ASIN=B01LZKSVRB,Amazing phone..thanks Amazon
kannan,/gp/profile/amzn1.account.AH7UKUKHNL6ZVE3PBBDC47L7Z4GA,Good one,/gp/customer-reviews/R3U6X4EDFVM3LH?ASIN=B01LZKSVRB,I bought this one for my friend. Still working fine
Rahul Das,/gp/profile/amzn1.account.AE4B3PHVFPGDONCU2LIMDOUEYNJA,best,/gp/customer-reviews/RQGW2NGI7CIT5?ASIN=B01LZKSVRB,best selling among all iphones
satyam,/gp/profile/amzn1.account.AEP6EKKB7RCTOYWATZPUPC7OJFXQ,Five Stars,/gp/customer-reviews/R42H03LLDA1W2?ASIN=B01LZKSVRB,Kindly please mail me original bill throw mail
jonny antony,/gp/profile/amzn1.account.AFLDMW4XL66ZEWDPPMRSIMGQBMTQ,Product is not working well,/gp/customer-reviews/R2GUWHZQSTL6VB?ASIN=B01LZKSVRB,Product is not working as expected. Already some applications are hanging.
Shiv Pratap Singh,/gp/profile/amzn1.account.AFEEAPO4GVWSVRFGY3QDEP4CUD3A,Five Stars,/gp/customer-reviews/R2KIQNSOCYZSLL?ASIN=B01LZKSVRB,Nothing new to say as this is wonderful phone.. classy look.. awesome iphone 7.
Amazon Customer,/gp/profile/amzn1.account.AEHQJ3WRI6NGFHLUE62LQU7VA4HA,Four Stars,/gp/customer-reviews/R2NB2KPRSUMDKK?ASIN=B01LZKSVRB,Very nice but battery performance very poor ....
Manas,/gp/profile/amzn1.account.AGW4HYRH3L6FQMXDOLR4AILFDMMQ,Five Stars,/gp/customer-reviews/R33P1ZWO4YLZH6?ASIN=B01LZKSVRB,Received Genuine product. Thank you Amazon.
Amazon Customer,/gp/profile/amzn1.account.AECQGS26A7WQMILTEMTJDT4FAHEA,Best buy,/gp/customer-reviews/R1Q6JMN7PS540I?ASIN=B01LZKSVRB,"Best Buy, phone is not too bulky works well"
priyanka,/gp/profile/amzn1.account.AH6IJ5D7AEJE4RRIMN2MB5Q7CB5Q,great,/gp/customer-reviews/R2YR881198RE3S?ASIN=B01LZKSVRB,its been more than a year and still doing great
mani,/gp/profile/amzn1.account.AG7SWPRAGKR7D4WGO6UKJCO4LZUA,Five Stars,/gp/customer-reviews/R3I0WKOR2YEYDM?ASIN=B01LZKSVRB,i love it
Amazon Customer,/gp/profile/amzn1.account.AFXM7ROJGD7IFQPCEJOFA6DBJIAA,Headphones not working,/gp/customer-reviews/R2Y2EZ0OBIY8MO?ASIN=B01LZKSVRB,Phone is ok but faulty headphones delivered
Vinkle Sharma,/gp/profile/amzn1.account.AER2PDDMMKRHDUB76Y2I6I564DBQ,Love this product,/gp/customer-reviews/R3VBXQGGWCQIF6?ASIN=B01LZKSVRB,Amazing phone.. No complaints it’s been three months I have been using this phone..
Amazon Customer,/gp/profile/amzn1.account.AGGVL7EL65XJJK7UIDV33S46V5ZQ,Five Stars,/gp/customer-reviews/R3M5PDJNW7S75P?ASIN=B01LZKSVRB,Much satisfied by the product 👍🏻
Rajesh Arora,/gp/profile/amzn1.account.AEPHHFEICFPIBNGVJBRPU7MK6QPA,Five Stars,/gp/customer-reviews/R2L99E8VTTOSN9?ASIN=B01LZKSVRB,It is a very very good iphone I really like amazon and it's things
mageshkumar,/gp/profile/amzn1.account.AETAEZUIAI3HVFA5MB3RNVFDO2RA,iPhone 7,/gp/customer-reviews/R2FZ7ML5YQHDBM?ASIN=B01LZKSVRB,Excellent phone. Using one month now performance is very good
Saurabh Singh,/gp/profile/amzn1.account.AHKY5MOYE3AKCR7HV3AGXTBG7NYA,Five Stars,/gp/customer-reviews/R326AIM11NHXFD?ASIN=B01LZKSVRB,Nice phone. Works well
Amazon Customer,/gp/profile/amzn1.account.AFDH5KFO57KIO7YBGJN6AI5HKMWA,Five Stars,/gp/customer-reviews/R255HWWBWKKYTX?ASIN=B01LZKSVRB,"Awesome phone but on upgrades, the speed deteriorates badly"
Ravindrakumar.B.patel,/gp/profile/amzn1.account.AFADXWPX4PIQFUSNWCFOAXXQ7FHQ,Five Stars,/gp/customer-reviews/R3KXOV4TZXJH8N?ASIN=B01LZKSVRB,Good service and mobile
Amazon Customer,/gp/profile/amzn1.account.AHU5634EQX3PJZZANCYJUBVUMC5A,Worth buying,/gp/customer-reviews/RY0EKQ7ACVMQY?ASIN=B01LZKSVRB,Best phone ever in a cheaper price tag
Gurdit Dhaliwal,/gp/profile/amzn1.account.AFPT5XE42MMVIGHUADE77D63P2PA,Value of money,/gp/customer-reviews/R2URGK26BLCDY8?ASIN=B01LZKSVRB,Upto mark product
Dr Dhananjai kumar Srivastava,/gp/profile/amzn1.account.AHJUOVURH37ZVFCSW6PO7UUQF2FQ,Four Stars,/gp/customer-reviews/R2TXD8Z3IRZ3XN?ASIN=B01LZKSVRB,Good quality product😊
Hrishi,/gp/profile/amzn1.account.AE7PMJRKHY4G3TIJKUPCOJCCEGRA,Thank you Amazon,/gp/customer-reviews/R1R8AXASXP72DZ?ASIN=B01LZKSVRB,Thank you Amazon for on time delivery and fulfilling my wish. iPhone 7 is the best iPhone Apple ever made. Just loving it man
Sanjay Kumar,/gp/profile/amzn1.account.AG2YXQ2ZOFGTMMEPO74HGC3A2NCQ,Three Stars,/gp/customer-reviews/R1R90J2FCAH1LE?ASIN=B01LZKSVRB,Left side Headphones has sound problem not working properly
Anshul,/gp/profile/amzn1.account.AH6XJ42XEGNHJQSTQCBOZ4PUM7HA,Five Stars,/gp/customer-reviews/R2Q2O8OOFBJZ4K?ASIN=B01LZKSVRB,Gud product
sunny,/gp/profile/amzn1.account.AFZBHY7S6GQCCVGDKVCP5NJB6B3Q,Five Stars,/gp/customer-reviews/R1JI92EXPQIAI6?ASIN=B01LZKSVRB,OK in good condition
S.Arul Pandian,/gp/profile/amzn1.account.AEMNMB7ZGDPVTIVYTNEZORGJQNPQ,iPhone 7,/gp/customer-reviews/R1Z98HCPZ2CSRZ?ASIN=B01LZKSVRB,2nd month problem display than battery level 1day but internet used 9hours used
Guruputra,/gp/profile/amzn1.account.AFGTBOD4DUWMVHXZ5ZVZLKAXKJFQ,Too Good,/gp/customer-reviews/R31M3EPRY0HNZC?ASIN=B01LZKSVRB,Too good product first experience of iPhone
Swati rathi,/gp/profile/amzn1.account.AE4IUH2N5F76DI64BUSUOVUVEESQ,Awesome,/gp/customer-reviews/RNEPVBSE4A759?ASIN=B01LZKSVRB,iPhone's are always 10/10....
Amazon Customer,/gp/profile/amzn1.account.AHB4IFCUP3GGLMJGVECTOIP367TA,Five Stars,/gp/customer-reviews/R294DFMOIUCP77?ASIN=B01LZKSVRB,Highly recommended. Genuine product
shraddha gaur,/gp/profile/amzn1.account.AEZDLXKOKQQYJYNHCN663JPJJDDA,Good,/gp/customer-reviews/R1M9LW7VYCWD5R?ASIN=B01LZKSVRB,Good
Amazon Customer,/gp/profile/amzn1.account.AEQIVFR2WZK6BJ36IW3PIDR62AJQ,Competitive pricing and good service,/gp/customer-reviews/ROVJ22R4IA5TQ?ASIN=B01LZKSVRB,Competitive pricing and good service
Amazon Customer,/gp/profile/amzn1.account.AHPE6BEGXJHR6MA4C2F5VM4OFG7A,"I love it, 100% genuine product",/gp/customer-reviews/R2ZIV76TEKLDEX?ASIN=B01LZKSVRB,"I love it , 100% genuine product .thanks to amazon. I got this iPhone 7 for only 42999"
Anisha Rana,/gp/profile/amzn1.account.AHVEHUAEKSYS7XNPVYLULKDGTCKQ,Five Stars,/gp/customer-reviews/R3T14H4GTWRCV5?ASIN=B01LZKSVRB,Product as expected. Received much earlier.... a pleasant surprise
Kiran ,/gp/profile/amzn1.account.AEC25HKQ2ZGQ6HNGZEF6ZEJ7YJGA,Worast I’m required return but he’s not accepted why,/gp/customer-reviews/R2KXTCL0EXVT5C?ASIN=B01LZKSVRB,I’m not satisfied this product Because this item not working iPhone stayle
Sunil Bhanushali,/gp/profile/amzn1.account.AGLG4TQYTNZP5NFUJVHZTHBGSIFA,A Small Powerhouse.,/gp/customer-reviews/R3LUT03Z22QRLA?ASIN=B01LZKSVRB,Superb iPhone. Rose Gold color is awesome. Great experience with amazon. 👍🏻👍🏻
Amazon Customer,/gp/profile/amzn1.account.AFV3ILSLMHX35HAGZPPPALUU62EA,Five Stars,/gp/customer-reviews/R1MGZV382OVFV4?ASIN=B01LZKSVRB,Excellent
V R Shetty ,/gp/profile/amzn1.account.AEGF5X2RUPNL47WLRSRTG7ALR7IA,I phone 7,/gp/customer-reviews/R3SO5KJ7WOKOER?ASIN=B01LZKSVRB,Very good
Jitendra Arethiya,/gp/profile/amzn1.account.AHSB7UMF423MGX3XA6F3DHPMSQGQ,Good phone,/gp/customer-reviews/R1L2KFFZZGZIWQ?ASIN=B01LZKSVRB,"Picture and sound quality is good, battery not good"
chandan,/gp/profile/amzn1.account.AG4D7VXTE2QUJBQUNITV3ZBXY54Q,Five Stars,/gp/customer-reviews/R3SQM1BMQSTZCO?ASIN=B01LZKSVRB,Great Phone and Great service Amazon❤️
sanchayan pandit,/gp/profile/amzn1.account.AHWTAOQDTAYW4MB3QII3DYKGBUGQ,Five Stars,/gp/customer-reviews/R37FPRFAYPUVC?ASIN=B01LZKSVRB,awesome phone.. on time delivery
Rushneek kaul,/gp/profile/amzn1.account.AEBKH5YYW5YRPNT52IIJEJNAFRGA,Awesome genuine product,/gp/customer-reviews/R3CE1W7TM8LUPR?ASIN=B01LZKSVRB,Everything is perfect
Amazon Customer,/gp/profile/amzn1.account.AHNLUPHT3GA24IXFSV2IZFBNGSLA,The Best,/gp/customer-reviews/R11KZ0DB0BEIW5?ASIN=B01LZKSVRB,No words.. iPhone 7 The best phone i have ever used in my life..
Isaipandian,/gp/profile/amzn1.account.AGQSQK7GP6W22VJ5XTN4RMO4SUTQ,Worthy for its price.,/gp/customer-reviews/R2NVHOQKLX5BFK?ASIN=B01LZKSVRB,Right choice.
vivek,/gp/profile/amzn1.account.AEREXBUBVHTOYYXAPLZCKDQPO7BA,Phone issue,/gp/customer-reviews/R1VLQW75T25LQ9?ASIN=B01LZKSVRB,Dear sir madam
Amazon Customer,/gp/profile/amzn1.account.AEXCWKKKMDDD25THTHPYWXQWHZWA,Five Stars,/gp/customer-reviews/R2RJBED0WTGT58?ASIN=B01LZKSVRB,On time delivery perfect.
Arpita das,/gp/profile/amzn1.account.AEHFZHXTJLHPRY4XKC5XVA77F4JA,My first apple product and I am really happy with it,/gp/customer-reviews/R3QNFLNVFS62TS?ASIN=B01LZKSVRB,Its worth the price we pay for it. My first apple product and I am really happy with it. Thanks Amazon for the amazing price that I got it for
Ashish,/gp/profile/amzn1.account.AH2G5FPCKYDRMF66PIH2MC6EBMSA,Five Stars,/gp/customer-reviews/RC8MUTLAT0MXK?ASIN=B01LZKSVRB,I have like your book si
Amazon Customer,/gp/profile/amzn1.account.AFX2XZYVSFGYHKDO2OTOAKEPBXPA,Amazing product,/gp/customer-reviews/RY1CWFJNUDPY7?ASIN=B01LZKSVRB,Delivery by amazon was very nice.
Mitesh shah,/gp/profile/amzn1.account.AFJ4KZVXAWDIYAEN3WUHIYB6V4SQ,Worth to buy,/gp/customer-reviews/R27YFI1J7BXI5Q?ASIN=B01LZKSVRB,Good in cost
mayank,/gp/profile/amzn1.account.AGZLF6EOUMLN6LIEOQVQKKQCCE4Q,Four Stars,/gp/customer-reviews/RYI9L9GV79BS4?ASIN=B01LZKSVRB,Very nice producy and well delivered in time
yeeshu tiwari,/gp/profile/amzn1.account.AF7HYHXXTJFYZQZJF36FCAQXHEXQ,Beat it if u can,/gp/customer-reviews/R3R6XEHT053KAA?ASIN=B01LZKSVRB,"Apple is Apple, no one can take place of apple"
Shivamsharma,/gp/profile/amzn1.account.AHHODEJVBLOIJY7MIYIVZ7YDANXQ,Great phone better then i phone 8,/gp/customer-reviews/R3IHBNNIXJYRJR?ASIN=B01LZKSVRB,"Awesome quality, superb touch, value for money"
chingneisang,/gp/profile/amzn1.account.AE3XJATJKXMPNVCUPBAM3YCV3WTQ,"All round it's good, Amazon provides the best quality product",/gp/customer-reviews/R55XIDMU25BOY?ASIN=B01LZKSVRB,Good product
kshitij,/gp/profile/amzn1.account.AGJOPFUKWVGIEDEXO7ZWGSMI2A7Q,Five Stars,/gp/customer-reviews/R1CBX8LHL77JV4?ASIN=B01LZKSVRB,Best phone among all that I have used.
Sushant Vj,/gp/profile/amzn1.account.AH37EURRHHRTL3VW7U6IDX4VZ2ZA,Nice product,/gp/customer-reviews/R2XF2G53VYLCAU?ASIN=B01LZKSVRB,Apart from battery life everything is very nice.
